Order ID,Product,Order Total,Shipping,Order Date,Order Time,City,State,Region
186453,AA Batteries (4-pack),3.84,9.99,04/22/19,00:28, New York City,NY,Northeast
186454,AA Batteries (4-pack),11.52,9.99,04/26/19,06:47, San Francisco,CA,West
186455,Bose SoundSport Headphones,99.99,9.99,04/24/19,19:23, San Francisco,CA,West
186456,27in FHD Monitor,149.99,9.99,04/18/19,21:24, Portland,OR,West
186457,AAA Batteries (4-pack),2.99,9.99,04/24/19,12:45, Los Angeles,CA,West
186458,27in FHD Monitor,149.99,9.99,04/13/19,06:21, Dallas,TX,South
186459,AA Batteries (4-pack),3.84,9.99,04/05/19,12:37, Austin,TX,South
186460,iPhone,700,9.99,04/06/19,20:47, New York City,NY,Northeast
186461,AA Batteries (4-pack),3.84,9.99,04/23/19,12:19, San Francisco,CA,West
186462,Lightning Charging Cable,14.95,9.99,04/06/19,10:29, Los Angeles,CA,West
186463,27in FHD Monitor,149.99,9.99,04/12/19,06:55, Los Angeles,CA,West
186464,AA Batteries (4-pack),7.68,9.99,04/03/19,20:20, Boston,MA,Northeast
186465,Wired Headphones,11.99,9.99,04/09/19,18:43, Los Angeles,CA,West
186466,AAA Batteries (4-pack),2.99,9.99,04/16/19,13:40, San Francisco,CA,West
186467,AA Batteries (4-pack),3.84,9.99,04/20/19,20:24, San Francisco,CA,West
186468,AAA Batteries (4-pack),5.98,9.99,04/18/19,16:13, Dallas,TX,South
186469,Wired Headphones,11.99,9.99,04/02/19,10:27, Dallas,TX,South
186470,Wired Headphones,11.99,9.99,04/05/19,09:57, Los Angeles,CA,West
186471,Lightning Charging Cable,29.9,9.99,04/10/19,21:00, Boston,MA,Northeast
186472,USB-C Charging Cable,23.9,9.99,04/29/19,18:15, Los Angeles,CA,West
186473,AAA Batteries (4-pack),5.98,9.99,04/14/19,16:02, Los Angeles,CA,West
186474,Google Phone,600,9.99,04/18/19,17:35, Boston,MA,Northeast
186475,Bose SoundSport Headphones,99.99,9.99,04/18/19,17:35, Boston,MA,Northeast
186476,Wired Headphones,11.99,9.99,04/27/19,15:07, San Francisco,CA,West
186477,Lightning Charging Cable,14.95,9.99,04/27/19,11:56, Austin,TX,South
186478,AAA Batteries (4-pack),2.99,9.99,04/17/19,13:08, Dallas,TX,South
186479,ThinkPad Laptop,999.99,9.99,04/15/19,17:38, San Francisco,CA,West
186480,Lightning Charging Cable,14.95,9.99,04/06/19,17:04, Atlanta,GA,South
186481,AAA Batteries (4-pack),5.98,9.99,04/29/19,06:04, New York City,NY,Northeast
186482,27in FHD Monitor,149.99,9.99,04/19/19,16:05, Los Angeles,CA,West
186483,USB-C Charging Cable,11.95,9.99,04/19/19,16:05, Los Angeles,CA,West
186484,Lightning Charging Cable,14.95,9.99,04/08/19,17:54, San Francisco,CA,West
186485,USB-C Charging Cable,11.95,9.99,04/29/19,16:35, Austin,TX,South
186486,AAA Batteries (4-pack),2.99,9.99,04/25/19,18:29, Seattle,WA,West
186487,USB-C Charging Cable,11.95,9.99,04/02/19,08:31, Boston,MA,Northeast
186488,Bose SoundSport Headphones,99.99,9.99,04/02/19,17:27, Atlanta,GA,South
186489,Apple Airpods Headphones,150,9.99,04/26/19,06:26, New York City,NY,Northeast
186490,iPhone,700,9.99,04/07/19,09:39, Seattle,WA,West
186491,Apple Airpods Headphones,150,9.99,04/01/19,18:58, Los Angeles,CA,West
186492,Macbook Pro Laptop,1700,9.99,04/18/19,12:11, Boston,MA,Northeast
186493,USB-C Charging Cable,11.95,9.99,04/06/19,19:24, Los Angeles,CA,West
186494,Wired Headphones,11.99,9.99,04/17/19,17:18, Los Angeles,CA,West
186495,AAA Batteries (4-pack),2.99,9.99,04/01/19,09:04, San Francisco,CA,West
186496,34in Ultrawide Monitor,379.99,9.99,04/24/19,03:35, San Francisco,CA,West
186497,USB-C Charging Cable,11.95,9.99,04/17/19,21:36, Austin,TX,South
186498,Bose SoundSport Headphones,99.99,9.99,04/24/19,20:54, Seattle,WA,West
186499,Lightning Charging Cable,14.95,9.99,04/09/19,14:56, San Francisco,CA,West
186500,USB-C Charging Cable,11.95,9.99,04/21/19,21:19, San Francisco,CA,West
186501,Google Phone,600,9.99,04/10/19,21:02, New York City,NY,Northeast
186502,USB-C Charging Cable,11.95,9.99,04/10/19,21:02, New York City,NY,Northeast
186503,AAA Batteries (4-pack),8.97,9.99,04/10/19,12:38, San Francisco,CA,West
186504,iPhone,700,9.99,04/29/19,18:09, Los Angeles,CA,West
186505,Wired Headphones,11.99,9.99,04/29/19,11:20, Portland,OR,West
186506,Bose SoundSport Headphones,99.99,9.99,04/20/19,16:46, Los Angeles,CA,West
186507,Lightning Charging Cable,14.95,9.99,04/10/19,15:55, Seattle,WA,West
186508,Google Phone,600,9.99,04/14/19,14:50, Dallas,TX,South
186509,Apple Airpods Headphones,150,9.99,04/28/19,19:15, San Francisco,CA,West
186510,Lightning Charging Cable,14.95,9.99,04/20/19,11:37, Los Angeles,CA,West
186511,iPhone,700,9.99,04/08/19,14:30, Boston,MA,Northeast
186512,USB-C Charging Cable,11.95,9.99,04/15/19,15:06, New York City,NY,Northeast
186513,Apple Airpods Headphones,150,9.99,04/18/19,15:38, Dallas,TX,South
186514,USB-C Charging Cable,23.9,9.99,04/09/19,09:03, Boston,MA,Northeast
186515,20in Monitor,109.99,9.99,04/13/19,19:26, Los Angeles,CA,West
186516,Apple Airpods Headphones,150,9.99,04/04/19,23:51, New York City,NY,Northeast
186517,AAA Batteries (4-pack),2.99,9.99,04/11/19,18:34, Dallas,TX,South
186518,USB-C Charging Cable,11.95,9.99,04/12/19,19:25, San Francisco,CA,West
186519,AA Batteries (4-pack),3.84,9.99,04/17/19,18:10, Atlanta,GA,South
186520,USB-C Charging Cable,11.95,9.99,04/16/19,19:45, Los Angeles,CA,West
186521,Bose SoundSport Headphones,99.99,9.99,04/06/19,16:25, Boston,MA,Northeast
186522,Wired Headphones,11.99,9.99,04/03/19,18:37, Los Angeles,CA,West
186523,Google Phone,600,9.99,04/03/19,11:54, Atlanta,GA,South
186524,USB-C Charging Cable,11.95,9.99,04/03/19,11:54, Atlanta,GA,South
186525,Apple Airpods Headphones,150,9.99,04/26/19,19:21, Dallas,TX,South
186526,Apple Airpods Headphones,150,9.99,04/10/19,07:52, Boston,MA,Northeast
186527,27in 4K Gaming Monitor,389.99,9.99,04/24/19,20:07, New York City,NY,Northeast
186528,USB-C Charging Cable,11.95,9.99,04/07/19,14:07, San Francisco,CA,West
186529,AAA Batteries (4-pack),5.98,9.99,04/19/19,20:31, Atlanta,GA,South
186530,Wired Headphones,11.99,9.99,04/30/19,08:58, San Francisco,CA,West
186531,ThinkPad Laptop,999.99,9.99,04/06/19,11:18, New York City,NY,Northeast
186532,Wired Headphones,11.99,9.99,04/22/19,17:22, Los Angeles,CA,West
186533,27in 4K Gaming Monitor,389.99,9.99,04/11/19,18:04, Austin,TX,South
186534,Lightning Charging Cable,14.95,9.99,04/18/19,08:45, Portland,OR,West
186535,AA Batteries (4-pack),3.84,9.99,04/10/19,18:29, Los Angeles,CA,West
186536,AA Batteries (4-pack),3.84,9.99,04/28/19,21:30, Los Angeles,CA,West
186537,Vareebadd Phone,400,9.99,04/20/19,17:22, San Francisco,CA,West
186538,27in FHD Monitor,149.99,9.99,04/30/19,13:54, Los Angeles,CA,West
186539,Bose SoundSport Headphones,99.99,9.99,04/11/19,21:30, Portland,OR,West
186540,AAA Batteries (4-pack),2.99,9.99,04/17/19,18:05, San Francisco,CA,West
186541,Bose SoundSport Headphones,99.99,9.99,04/16/19,19:24, San Francisco,CA,West
186542,AA Batteries (4-pack),7.68,9.99,04/27/19,14:50, San Francisco,CA,West
186543,USB-C Charging Cable,11.95,9.99,04/22/19,12:30, San Francisco,CA,West
186544,Google Phone,600,9.99,04/13/19,09:40, San Francisco,CA,West
186545,Lightning Charging Cable,14.95,9.99,04/19/19,22:22, New York City,NY,Northeast
186546,AA Batteries (4-pack),7.68,9.99,04/06/19,17:57, Los Angeles,CA,West
186547,iPhone,700,9.99,04/06/19,17:57, Los Angeles,CA,West
186548,Vareebadd Phone,400,9.99,04/10/19,21:36, New York City,NY,Northeast
186549,AAA Batteries (4-pack),5.98,9.99,04/21/19,21:21, New York City,NY,Northeast
186550,Lightning Charging Cable,14.95,9.99,04/10/19,13:40, Portland,OR,West
186551,Apple Airpods Headphones,150,9.99,04/28/19,12:25, Boston,MA,Northeast
186552,27in 4K Gaming Monitor,389.99,9.99,04/12/19,10:58, Portland,OR,West
186553,Apple Airpods Headphones,150,9.99,04/05/19,21:09, Seattle,WA,West
186554,Lightning Charging Cable,14.95,9.99,04/10/19,14:21, Seattle,WA,West
186555,Wired Headphones,11.99,9.99,04/04/19,15:48, San Francisco,CA,West
186556,Lightning Charging Cable,14.95,9.99,04/27/19,15:56, Atlanta,GA,South
186557,Bose SoundSport Headphones,99.99,9.99,04/12/19,14:06, Portland,OR,West
186558,20in Monitor,109.99,9.99,04/23/19,07:30, Dallas,TX,South
186559,27in 4K Gaming Monitor,389.99,9.99,04/25/19,18:45, Seattle,WA,West
186560,iPhone,700,9.99,04/26/19,23:56, San Francisco,CA,West
186561,AA Batteries (4-pack),3.84,9.99,04/17/19,12:24, San Francisco,CA,West
186562,34in Ultrawide Monitor,379.99,9.99,04/28/19,12:58, Los Angeles,CA,West
186563,Wired Headphones,23.98,9.99,04/29/19,20:51, Portland,OR,West
186564,Apple Airpods Headphones,150,9.99,04/24/19,08:56, Dallas,TX,South
186565,AAA Batteries (4-pack),5.98,9.99,04/02/19,11:33, Los Angeles,CA,West
186566,iPhone,700,9.99,04/08/19,08:13, Boston,MA,Northeast
186567,Lightning Charging Cable,14.95,9.99,04/08/19,08:13, Boston,MA,Northeast
186568,Apple Airpods Headphones,150,9.99,04/01/19,11:21, Portland,OR,West
186569,AA Batteries (4-pack),3.84,9.99,04/06/19,08:54, San Francisco,CA,West
186570,USB-C Charging Cable,11.95,9.99,04/29/19,10:15, Dallas,TX,South
186571,AA Batteries (4-pack),3.84,9.99,04/29/19,17:15, San Francisco,CA,West
186572,AAA Batteries (4-pack),5.98,9.99,04/10/19,22:00, New York City,NY,Northeast
186573,Vareebadd Phone,400,9.99,04/12/19,11:28, Atlanta,GA,South
186574,AAA Batteries (4-pack),2.99,9.99,04/20/19,08:54, San Francisco,CA,West
186575,Wired Headphones,11.99,9.99,04/12/19,11:56, San Francisco,CA,West
186576,Bose SoundSport Headphones,99.99,9.99,04/22/19,19:27, Boston,MA,Northeast
186577,Apple Airpods Headphones,150,9.99,04/04/19,13:27, San Francisco,CA,West
186578,Apple Airpods Headphones,150,9.99,04/30/19,15:20, Portland,ME,Northeast
186579,USB-C Charging Cable,11.95,9.99,04/20/19,09:24, Portland,OR,West
186580,Apple Airpods Headphones,150,9.99,04/30/19,16:04, Seattle,WA,West
186581,USB-C Charging Cable,11.95,9.99,04/11/19,13:30, New York City,NY,Northeast
186582,Lightning Charging Cable,14.95,9.99,04/30/19,16:38, Boston,MA,Northeast
186583,27in 4K Gaming Monitor,389.99,9.99,04/20/19,09:07, Portland,OR,West
186584,27in FHD Monitor,149.99,9.99,04/17/19,11:56, San Francisco,CA,West
186585,Bose SoundSport Headphones,99.99,9.99,04/15/19,19:15, San Francisco,CA,West
186586,Google Phone,600,9.99,04/30/19,13:53, Dallas,TX,South
186587,ThinkPad Laptop,999.99,9.99,04/07/19,15:27, Seattle,WA,West
186588,Google Phone,600,9.99,04/03/19,20:35, Boston,MA,Northeast
186589,USB-C Charging Cable,11.95,9.99,04/01/19,19:19, Atlanta,GA,South
186590,Apple Airpods Headphones,150,9.99,04/02/19,18:58, Seattle,WA,West
186591,Wired Headphones,11.99,9.99,04/25/19,14:05, Boston,MA,Northeast
186592,USB-C Charging Cable,11.95,9.99,04/11/19,10:17, Los Angeles,CA,West
186593,Lightning Charging Cable,14.95,9.99,04/05/19,21:37, Dallas,TX,South
186594,Lightning Charging Cable,14.95,9.99,04/19/19,10:44, San Francisco,CA,West
186595,Wired Headphones,11.99,9.99,04/20/19,09:46, Boston,MA,Northeast
186596,Lightning Charging Cable,14.95,9.99,04/20/19,20:33, Austin,TX,South
186597,USB-C Charging Cable,11.95,9.99,04/24/19,10:34, New York City,NY,Northeast
186598,Flatscreen TV,300,9.99,04/13/19,10:43, Austin,TX,South
186599,Wired Headphones,11.99,9.99,04/05/19,18:42, San Francisco,CA,West
186600,AAA Batteries (4-pack),5.98,9.99,04/12/19,00:06, Austin,TX,South
186601,27in FHD Monitor,149.99,9.99,04/05/19,21:11, Portland,OR,West
186602,AA Batteries (4-pack),3.84,9.99,04/04/19,20:01, Dallas,TX,South
186603,Lightning Charging Cable,14.95,9.99,04/03/19,19:35, Seattle,WA,West
186604,AAA Batteries (4-pack),2.99,9.99,04/15/19,12:10, Atlanta,GA,South
186605,Lightning Charging Cable,14.95,9.99,04/05/19,22:59, San Francisco,CA,West
186606,Lightning Charging Cable,14.95,9.99,04/29/19,05:31, Boston,MA,Northeast
186607,Wired Headphones,11.99,9.99,04/15/19,17:02, New York City,NY,Northeast
186608,AAA Batteries (4-pack),2.99,9.99,04/18/19,20:52, Dallas,TX,South
186609,USB-C Charging Cable,11.95,9.99,04/12/19,20:22, Portland,OR,West
186610,Lightning Charging Cable,14.95,9.99,04/22/19,09:56, San Francisco,CA,West
186611,AAA Batteries (4-pack),2.99,9.99,04/11/19,10:56, San Francisco,CA,West
186612,Lightning Charging Cable,14.95,9.99,04/12/19,08:03, San Francisco,CA,West
186613,USB-C Charging Cable,11.95,9.99,04/28/19,13:56, Los Angeles,CA,West
186614,AA Batteries (4-pack),7.68,9.99,04/15/19,11:23, Boston,MA,Northeast
186615,USB-C Charging Cable,11.95,9.99,04/24/19,19:32, Los Angeles,CA,West
186616,Wired Headphones,11.99,9.99,04/20/19,12:22, Dallas,TX,South
186617,Lightning Charging Cable,14.95,9.99,04/14/19,16:29, Austin,TX,South
186618,Lightning Charging Cable,14.95,9.99,04/22/19,16:08, Atlanta,GA,South
186619,AA Batteries (4-pack),3.84,9.99,04/19/19,11:02, New York City,NY,Northeast
186620,Lightning Charging Cable,29.9,9.99,04/19/19,23:36, Atlanta,GA,South
186621,USB-C Charging Cable,23.9,9.99,04/30/19,11:34, New York City,NY,Northeast
186622,Lightning Charging Cable,14.95,9.99,04/12/19,06:58, Portland,OR,West
186623,Wired Headphones,11.99,9.99,04/25/19,14:12, Austin,TX,South
186624,AAA Batteries (4-pack),2.99,9.99,04/30/19,11:45, Seattle,WA,West
186625,27in FHD Monitor,149.99,9.99,04/07/19,22:36, Dallas,TX,South
186626,Lightning Charging Cable,14.95,9.99,04/28/19,13:01, Atlanta,GA,South
186627,Google Phone,600,9.99,04/22/19,13:24, Boston,MA,Northeast
186628,Wired Headphones,11.99,9.99,04/06/19,09:50, Dallas,TX,South
186629,AAA Batteries (4-pack),2.99,9.99,04/15/19,12:58, Seattle,WA,West
186630,USB-C Charging Cable,11.95,9.99,04/09/19,16:56, Dallas,TX,South
186631,20in Monitor,109.99,9.99,04/12/19,08:01, Seattle,WA,West
186632,Bose SoundSport Headphones,99.99,9.99,04/27/19,23:30, San Francisco,CA,West
186633,27in 4K Gaming Monitor,389.99,9.99,04/24/19,19:01, Austin,TX,South
186634,Flatscreen TV,300,9.99,04/24/19,13:30, Atlanta,GA,South
186635,Google Phone,600,9.99,04/30/19,07:43, Los Angeles,CA,West
186636,USB-C Charging Cable,11.95,9.99,04/30/19,07:43, Los Angeles,CA,West
186637,Apple Airpods Headphones,150,9.99,04/27/19,01:18, San Francisco,CA,West
186638,Lightning Charging Cable,14.95,9.99,04/30/19,14:39, Los Angeles,CA,West
186639,Apple Airpods Headphones,150,9.99,04/12/19,06:32, Austin,TX,South
186640,AAA Batteries (4-pack),2.99,9.99,04/14/19,12:37, Los Angeles,CA,West
186641,Wired Headphones,11.99,9.99,04/06/19,21:49, Austin,TX,South
186642,AAA Batteries (4-pack),8.97,9.99,04/12/19,18:20, Seattle,WA,West
186643,AAA Batteries (4-pack),2.99,9.99,04/07/19,16:19, San Francisco,CA,West
186644,AAA Batteries (4-pack),2.99,9.99,04/03/19,13:49, Los Angeles,CA,West
186645,Wired Headphones,11.99,9.99,04/20/19,23:09, Atlanta,GA,South
186646,27in 4K Gaming Monitor,389.99,9.99,04/21/19,18:07, Atlanta,GA,South
186647,Lightning Charging Cable,14.95,9.99,04/10/19,07:58, Austin,TX,South
186648,Lightning Charging Cable,29.9,9.99,04/14/19,18:23, Seattle,WA,West
186649,Apple Airpods Headphones,150,9.99,04/13/19,09:40, Seattle,WA,West
186650,AAA Batteries (4-pack),5.98,9.99,04/10/19,13:17, Boston,MA,Northeast
186651,27in 4K Gaming Monitor,389.99,9.99,04/11/19,20:28, Boston,MA,Northeast
186652,AAA Batteries (4-pack),5.98,9.99,04/13/19,18:57, Portland,OR,West
186653,AA Batteries (4-pack),3.84,9.99,04/13/19,18:57, Portland,OR,West
186654,AAA Batteries (4-pack),2.99,9.99,04/27/19,13:54, Los Angeles,CA,West
186655,AA Batteries (4-pack),11.52,9.99,04/11/19,20:12, Dallas,TX,South
186656,AAA Batteries (4-pack),2.99,9.99,04/18/19,07:18, Portland,OR,West
186657,Apple Airpods Headphones,150,9.99,04/02/19,17:13, San Francisco,CA,West
186658,Google Phone,600,9.99,04/30/19,09:43, Los Angeles,CA,West
186659,34in Ultrawide Monitor,379.99,9.99,04/12/19,14:27, Portland,OR,West
186660,Lightning Charging Cable,14.95,9.99,04/05/19,15:43, Los Angeles,CA,West
186661,LG Washing Machine,600,9.99,04/16/19,11:14, Portland,OR,West
186662,Lightning Charging Cable,14.95,9.99,04/11/19,07:23, San Francisco,CA,West
186663,Macbook Pro Laptop,1700,9.99,04/12/19,08:41, Dallas,TX,South
186664,USB-C Charging Cable,11.95,9.99,04/02/19,17:22, Portland,ME,Northeast
186665,Lightning Charging Cable,14.95,9.99,04/23/19,16:18, New York City,NY,Northeast
186666,USB-C Charging Cable,11.95,9.99,04/20/19,08:05, Seattle,WA,West
186667,AAA Batteries (4-pack),2.99,9.99,04/12/19,17:05, Atlanta,GA,South
186668,Bose SoundSport Headphones,99.99,9.99,04/07/19,20:58, Boston,MA,Northeast
186669,AA Batteries (4-pack),7.68,9.99,04/09/19,15:11, Austin,TX,South
186670,Wired Headphones,11.99,9.99,04/02/19,13:36, Los Angeles,CA,West
186671,USB-C Charging Cable,11.95,9.99,04/14/19,10:39, San Francisco,CA,West
186672,Bose SoundSport Headphones,99.99,9.99,04/17/19,16:09, San Francisco,CA,West
186673,34in Ultrawide Monitor,379.99,9.99,04/04/19,16:19, Dallas,TX,South
186674,Vareebadd Phone,400,9.99,04/29/19,17:35, Austin,TX,South
186675,AAA Batteries (4-pack),2.99,9.99,04/01/19,17:08, San Francisco,CA,West
186676,AA Batteries (4-pack),3.84,9.99,04/26/19,11:20, Atlanta,GA,South
186677,Bose SoundSport Headphones,99.99,9.99,04/10/19,12:15, San Francisco,CA,West
186678,AA Batteries (4-pack),7.68,9.99,04/16/19,15:12, Los Angeles,CA,West
186679,Lightning Charging Cable,14.95,9.99,04/29/19,05:49, Los Angeles,CA,West
186680,Wired Headphones,23.98,9.99,04/06/19,00:25, Portland,OR,West
186681,Apple Airpods Headphones,150,9.99,04/30/19,12:28, New York City,NY,Northeast
186682,Vareebadd Phone,400,9.99,04/07/19,20:29, New York City,NY,Northeast
186683,AA Batteries (4-pack),3.84,9.99,04/07/19,20:29, New York City,NY,Northeast
186684,USB-C Charging Cable,11.95,9.99,04/17/19,10:07, San Francisco,CA,West
186685,ThinkPad Laptop,999.99,9.99,04/26/19,11:48, Portland,OR,West
186686,AAA Batteries (4-pack),5.98,9.99,04/03/19,23:59, Seattle,WA,West
186687,USB-C Charging Cable,11.95,9.99,04/02/19,17:01, Los Angeles,CA,West
186688,AAA Batteries (4-pack),8.97,9.99,04/05/19,00:29, San Francisco,CA,West
186689,AA Batteries (4-pack),3.84,9.99,04/07/19,00:30, New York City,NY,Northeast
186690,Lightning Charging Cable,14.95,9.99,04/08/19,10:54, San Francisco,CA,West
186691,20in Monitor,109.99,9.99,04/12/19,00:22, New York City,NY,Northeast
186692,Wired Headphones,11.99,9.99,04/18/19,09:45, Los Angeles,CA,West
186693,Wired Headphones,11.99,9.99,04/10/19,11:02, Los Angeles,CA,West
186694,20in Monitor,109.99,9.99,04/06/19,14:21, Seattle,WA,West
186695,Bose SoundSport Headphones,99.99,9.99,04/21/19,13:03, Dallas,TX,South
186696,iPhone,700,9.99,04/06/19,01:13, Dallas,TX,South
186697,Lightning Charging Cable,14.95,9.99,04/06/19,01:13, Dallas,TX,South
186698,iPhone,700,9.99,04/29/19,14:58, San Francisco,CA,West
186699,Bose SoundSport Headphones,99.99,9.99,04/29/19,17:17, Atlanta,GA,South
186700,AAA Batteries (4-pack),5.98,9.99,04/09/19,22:16, New York City,NY,Northeast
186701,iPhone,700,9.99,04/07/19,09:41, Austin,TX,South
186702,Wired Headphones,11.99,9.99,04/07/19,09:41, Austin,TX,South
186703,Apple Airpods Headphones,150,9.99,04/09/19,09:57, New York City,NY,Northeast
186704,USB-C Charging Cable,11.95,9.99,04/12/19,20:26, New York City,NY,Northeast
186705,AA Batteries (4-pack),3.84,9.99,04/21/19,11:01, Dallas,TX,South
186706,Wired Headphones,11.99,9.99,04/14/19,12:11, Los Angeles,CA,West
186707,27in 4K Gaming Monitor,389.99,9.99,04/20/19,17:09, San Francisco,CA,West
186708,27in 4K Gaming Monitor,389.99,9.99,04/28/19,08:23, San Francisco,CA,West
186709,Apple Airpods Headphones,150,9.99,04/27/19,12:40, Atlanta,GA,South
186710,Macbook Pro Laptop,1700,9.99,04/04/19,15:16, San Francisco,CA,West
186711,Bose SoundSport Headphones,99.99,9.99,04/01/19,07:01, Atlanta,GA,South
186712,Bose SoundSport Headphones,99.99,9.99,04/21/19,19:07, Los Angeles,CA,West
186713,27in 4K Gaming Monitor,389.99,9.99,04/18/19,00:19, Los Angeles,CA,West
186714,Bose SoundSport Headphones,99.99,9.99,04/09/19,00:41, San Francisco,CA,West
186715,Lightning Charging Cable,14.95,9.99,04/24/19,03:05, Boston,MA,Northeast
186716,LG Dryer,600,9.99,04/13/19,18:35, Boston,MA,Northeast
186717,Lightning Charging Cable,14.95,9.99,04/28/19,17:54, San Francisco,CA,West
186718,Lightning Charging Cable,14.95,9.99,04/24/19,07:14, Seattle,WA,West
186719,Wired Headphones,11.99,9.99,04/19/19,15:24, San Francisco,CA,West
186720,Macbook Pro Laptop,1700,9.99,04/14/19,19:52, Atlanta,GA,South
186721,Apple Airpods Headphones,150,9.99,04/16/19,03:38, Seattle,WA,West
186722,AA Batteries (4-pack),3.84,9.99,04/11/19,23:49, Dallas,TX,South
186723,AAA Batteries (4-pack),5.98,9.99,04/24/19,14:47, Boston,MA,Northeast
186724,USB-C Charging Cable,11.95,9.99,04/19/19,15:01, San Francisco,CA,West
186725,Lightning Charging Cable,14.95,9.99,04/12/19,23:38, Austin,TX,South
186726,27in 4K Gaming Monitor,389.99,9.99,04/19/19,15:03, Boston,MA,Northeast
186727,Bose SoundSport Headphones,99.99,9.99,04/13/19,15:28, Atlanta,GA,South
186728,Apple Airpods Headphones,150,9.99,04/08/19,21:17, San Francisco,CA,West
186729,Apple Airpods Headphones,150,9.99,04/13/19,09:07, San Francisco,CA,West
186730,27in 4K Gaming Monitor,389.99,9.99,04/14/19,23:41, New York City,NY,Northeast
186731,Lightning Charging Cable,14.95,9.99,04/14/19,13:16, Atlanta,GA,South
186732,AAA Batteries (4-pack),2.99,9.99,04/21/19,18:15, Los Angeles,CA,West
186733,27in 4K Gaming Monitor,389.99,9.99,04/16/19,07:16, Los Angeles,CA,West
186734,Lightning Charging Cable,14.95,9.99,04/29/19,10:53, Los Angeles,CA,West
186735,27in FHD Monitor,149.99,9.99,04/26/19,21:09, San Francisco,CA,West
186736,AA Batteries (4-pack),3.84,9.99,04/01/19,17:27, Dallas,TX,South
186737,Google Phone,600,9.99,04/20/19,10:42, New York City,NY,Northeast
186738,Bose SoundSport Headphones,99.99,9.99,04/21/19,15:07, Boston,MA,Northeast
186739,AAA Batteries (4-pack),5.98,9.99,04/16/19,23:43, Boston,MA,Northeast
186740,AAA Batteries (4-pack),2.99,9.99,04/05/19,12:04, San Francisco,CA,West
186741,27in 4K Gaming Monitor,389.99,9.99,04/29/19,05:12, Seattle,WA,West
186742,Wired Headphones,11.99,9.99,04/02/19,19:31, Dallas,TX,South
186743,Bose SoundSport Headphones,99.99,9.99,04/12/19,18:35, Los Angeles,CA,West
186744,Wired Headphones,11.99,9.99,04/23/19,11:50, San Francisco,CA,West
186745,AAA Batteries (4-pack),14.95,9.99,04/09/19,11:35, Los Angeles,CA,West
186746,AAA Batteries (4-pack),2.99,9.99,04/09/19,11:35, Los Angeles,CA,West
186747,Apple Airpods Headphones,150,9.99,04/25/19,16:39, Seattle,WA,West
186748,Apple Airpods Headphones,150,9.99,04/27/19,10:35, San Francisco,CA,West
186749,Flatscreen TV,300,9.99,04/05/19,10:18, Seattle,WA,West
186750,Macbook Pro Laptop,1700,9.99,04/18/19,11:57, San Francisco,CA,West
186751,ThinkPad Laptop,999.99,9.99,04/08/19,23:29, Seattle,WA,West
186752,27in FHD Monitor,149.99,9.99,04/09/19,12:04, San Francisco,CA,West
186753,27in FHD Monitor,149.99,9.99,04/16/19,17:23, Boston,MA,Northeast
186754,USB-C Charging Cable,11.95,9.99,04/16/19,16:47, San Francisco,CA,West
186755,USB-C Charging Cable,11.95,9.99,04/07/19,13:00, Los Angeles,CA,West
186756,AAA Batteries (4-pack),2.99,9.99,04/13/19,17:44, San Francisco,CA,West
186757,Bose SoundSport Headphones,99.99,9.99,04/29/19,08:59, Dallas,TX,South
186758,Apple Airpods Headphones,150,9.99,04/10/19,00:15, New York City,NY,Northeast
186759,Google Phone,600,9.99,04/04/19,10:14, Seattle,WA,West
186760,Apple Airpods Headphones,150,9.99,04/02/19,18:03, New York City,NY,Northeast
186761,27in FHD Monitor,149.99,9.99,04/10/19,17:25, Austin,TX,South
186762,AA Batteries (4-pack),3.84,9.99,04/09/19,20:58, San Francisco,CA,West
186763,Apple Airpods Headphones,150,9.99,04/27/19,23:22, Portland,ME,Northeast
186764,34in Ultrawide Monitor,379.99,9.99,04/02/19,22:53, San Francisco,CA,West
186765,AAA Batteries (4-pack),2.99,9.99,04/30/19,10:57, Los Angeles,CA,West
186766,AAA Batteries (4-pack),2.99,9.99,04/30/19,21:15, Austin,TX,South
186767,Wired Headphones,11.99,9.99,04/03/19,18:04, Dallas,TX,South
186768,Bose SoundSport Headphones,99.99,9.99,04/25/19,15:08, Seattle,WA,West
186769,27in FHD Monitor,149.99,9.99,04/25/19,12:19, Portland,ME,Northeast
186770,USB-C Charging Cable,11.95,9.99,04/28/19,13:19, Atlanta,GA,South
186771,Lightning Charging Cable,14.95,9.99,04/25/19,19:51, Seattle,WA,West
186772,AAA Batteries (4-pack),2.99,9.99,04/17/19,15:36, Los Angeles,CA,West
186773,Lightning Charging Cable,14.95,9.99,04/14/19,14:57, Seattle,WA,West
186774,Lightning Charging Cable,14.95,9.99,04/29/19,22:03, Boston,MA,Northeast
186775,Lightning Charging Cable,14.95,9.99,04/12/19,15:49, Atlanta,GA,South
186776,AA Batteries (4-pack),3.84,9.99,04/03/19,13:53, Portland,OR,West
186777,Wired Headphones,11.99,9.99,04/01/19,08:24, Atlanta,GA,South
186778,Lightning Charging Cable,14.95,9.99,04/01/19,08:24, Atlanta,GA,South
186779,Bose SoundSport Headphones,99.99,9.99,04/02/19,09:08, San Francisco,CA,West
186780,AAA Batteries (4-pack),8.97,9.99,04/12/19,13:53, Los Angeles,CA,West
